"Seniority","Home","Time","Age","Marital","Records","Job","Expenses","Income","Assets","Debt","Amount","Price","Class"
10,"rent",36,31,"married","no","fixed",61,164,5000,0,1000,1440,"negative"
1,"other",48,28,"married","yes","fixed",60,129,0,0,1300,1608,"positive"
4,"rent",60,25,"single","no","fixed",50,150,0,0,1500,2600,"negative"
1,"parents",30,22,"single","no","fixed",35,80,4000,0,600,850,"negative"
11,"owner",60,33,"widow","no","fixed",45,90,8000,0,850,1105,"negative"
5,"other",60,31,"married","no","fixed",75,95,2000,0,1100,1388,"negative"
7,"parents",60,24,"single","no","fixed",35,92,0,0,1618,1618,"positive"
0,"owner",18,39,"married","no","fixed",75,47,3500,0,350,1236,"negative"
17,"owner",36,42,"married","no","fixed",45,115,4000,0,700,1631,"negative"
1,"owner",60,49,"married","no","partime",60,115,4000,0,1870,2622,"negative"
20,"owner",60,49,"married","no","fixed",60,130,4000,0,1100,1738,"negative"
22,"priv",60,36,"married","no","fixed",75,190,3500,0,1300,1579,"negative"
4,"parents",36,22,"single","no","fixed",35,58,1000,0,400,525,"positive"
0,"owner",36,65,"married","no","others",45,75,5000,0,400,935,"negative"
7,"owner",24,39,"married","no","fixed",75,260,10000,0,400,1100,"negative"
24,"owner",24,47,"married","no","fixed",75,136,4000,0,435,935,"negative"
18,"parents",60,32,"married","no","fixed",75,152,5000,0,1400,1640,"negative"
0,"parents",60,25,"married","no","others",45,209,2000,0,900,1436,"negative"
20,"owner",60,41,"married","no","fixed",75,186,8000,50,900,1700,"negative"
3,"parents",60,41,"single","yes","fixed",35,90,0,0,949,949,"positive"
0,"owner",60,23,"married","no","fixed",45,120,4000,1000,1200,1476,"positive"
2,"owner",60,29,"married","no","fixed",60,110,2000,0,1020,1648,"negative"
0,"owner",60,39,"married","yes","freelance",45,80,6000,0,1100,1131,"positive"
7,"owner",48,42,"married","no","fixed",60,132,8000,720,1000,1350,"negative"
3,"owner",24,27,"married","no","fixed",45,245,14000,0,500,2070,"negative"
10,"owner",48,34,"married","no","freelance",75,200,19000,0,750,1590,"negative"
3,"parents",24,29,"single","no","fixed",35,66,0,0,300,525,"negative"
30,"owner",48,60,"married","no","freelance",60,6,16000,0,1200,1636,"negative"
3,"owner",18,24,"married","no","partime",45,185,3500,0,600,925,"negative"
10,"rent",48,28,"married","no","fixed",56,108,0,0,1100,1684,"negative"
1,"rent",24,24,"married","no","partime",50,50,0,0,350,400,"negative"
4,"parents",60,23,"single","no","fixed",35,80,10000,0,1000,1559,"negative"
7,"owner",12,51,"married","no","freelance",75,120,5000,0,250,375,"negative"
6,"parents",36,29,"married","no","fixed",105,168,14000,0,650,679,"negative"
14,"owner",60,41,"married","no","fixed",75,183,4000,1100,1500,2730,"negative"
1,"parents",60,24,"single","no","fixed",35,90,0,0,800,994,"negative"
25,"owner",48,51,"married","no","fixed",75,156,3000,0,700,1172,"negative"
8,"owner",36,31,"separated","no","fixed",35,102,3000,0,1000,1364,"negative"
5,"owner",60,26,"single","yes","freelance",35,142,5500,3800,950,977,"positive"
8,"owner",54,31,"married","no","fixed",75,280,14000,7000,850,1050,"negative"
20,"owner",60,54,"married","no","fixed",60,195,15000,0,900,1430,"negative"
2,"rent",36,23,"single","no","fixed",43,79,0,0,900,1000,"positive"
18,"priv",36,45,"married","no","fixed",45,220,20000,0,800,1600,"negative"
10,"owner",36,39,"married","no","fixed",90,122,3000,0,500,1472,"negative"
2,"parents",36,39,"married","yes","fixed",60,87,0,0,2000,2300,"positive"
20,"parents",48,37,"single","no","fixed",35,114,0,0,1200,2472,"negative"
7,"priv",60,24,"single","no","fixed",35,187,4000,2400,1400,1480,"negative"
3,"owner",60,39,"married","no","freelance",75,491,90000,0,4000,6700,"positive"
22,"owner",36,45,"married","no","fixed",75,250,10000,0,500,1026,"negative"
10,"rent",60,38,"married","yes","fixed",110,204,0,0,1500,1531,"negative"
20,"rent",24,40,"married","no","fixed",77,165,0,0,500,1532,"negative"
20,"owner",36,36,"married","yes","fixed",75,130,3500,0,1500,2000,"negative"
2,"parents",24,26,"single","no","fixed",35,79,0,0,590,894,"negative"
7,"owner",60,34,"separated","no","fixed",35,96,8000,0,850,1213,"negative"
5,"owner",60,39,"married","no","freelance",75,85,4000,0,1200,1463,"negative"
13,"rent",60,50,"single","no","fixed",42,66,0,0,800,865,"positive"
17,"other",60,46,"married","no","fixed",75,155,0,0,2000,2086,"negative"
0,"owner",12,22,"married","no","others",75,100,50000,8000,900,2327,"negative"
6,"rent",36,31,"separated","no","fixed",49,140,0,0,550,999,"negative"
4,"owner",24,32,"married","no","partime",45,158,5500,0,500,1839,"negative"
20,"priv",48,40,"married","no","fixed",75,144,7000,0,500,980,"negative"
38,"rent",12,66,"married","no","fixed",79,340,0,0,700,1568,"negative"
26,"rent",60,50,"married","no","fixed",85,250,0,0,1000,1297,"negative"
3,"owner",12,30,"married","no","fixed",60,296,4500,2000,200,1338,"negative"
5,"parents",48,24,"single","no","partime",35,139,2000,0,1000,1492,"positive"
12,"owner",60,28,"married","yes","fixed",75,110,3500,1394,900,1082,"negative"
1,"parents",24,23,"single","no","partime",35,70,0,0,500,640,"positive"
4,"owner",60,41,"married","no","fixed",45,87,6500,0,1100,1670,"negative"
13,"priv",60,38,"married","no","fixed",90,108,1500,30,1400,1410,"positive"
1,"parents",36,21,"married","no","fixed",45,90,2000,0,1200,1350,"negative"
5,"parents",60,21,"single","no","fixed",45,56,0,0,1400,2067,"negative"
10,"rent",36,46,"married","no","fixed",114,235,0,0,500,1531,"negative"
1,"parents",60,36,"married","no","partime",60,60,0,0,1400,1612,"positive"
3,"rent",36,20,"single","no","partime",58,225,0,0,1500,2050,"negative"
5,"rent",60,40,"married","yes","freelance",54,89,0,0,1200,1457,"positive"
2,"priv",36,32,"married","no","fixed",75,80,2500,0,1300,1813,"positive"
19,"rent",60,37,"separated","yes","fixed",41,63,0,0,2700,2957,"positive"
1,"owner",60,52,"married","no","fixed",60,250,3000,0,1550,1850,"negative"
5,"priv",24,32,"separated","no","freelance",35,143,8000,0,600,1350,"negative"
7,"rent",60,30,"married","no","fixed",42,73,0,0,950,1169,"negative"
25,"rent",60,48,"married","no","fixed",103,126,3500,0,1450,1575,"negative"
11,"owner",36,32,"married","no","fixed",60,101,12000,2400,965,1265,"negative"
27,"owner",60,58,"married","no","freelance",60,60,15000,0,1450,1657,"positive"
19,"owner",60,56,"married","no","fixed",45,169,7000,0,1400,1714,"negative"
2,"rent",48,48,"married","yes","others",109,193,0,0,1140,1143,"positive"
5,"rent",24,41,"separated","no","fixed",44,90,0,0,550,1319,"negative"
10,"parents",24,40,"married","no","partime",60,116,2000,0,480,620,"negative"
1,"parents",48,21,"single","no","partime",35,60,0,0,1350,1601,"positive"
6,"parents",48,24,"single","no","fixed",35,107,6500,1172,1000,1200,"negative"
22,"owner",18,57,"married","yes","fixed",45,150,6000,0,500,1727,"negative"
6,"parents",36,31,"single","yes","freelance",35,319,0,0,1200,1730,"positive"
2,"owner",12,32,"married","no","freelance",45,122,5000,500,350,625,"negative"
1,"parents",60,30,"married","no","freelance",60,93,0,0,1600,1647,"negative"
18,"owner",36,42,"married","no","fixed",75,121,2000,150,900,1633,"negative"
2,"parents",24,23,"single","no","partime",35,93,2500,0,230,670,"negative"
17,"rent",48,36,"married","no","fixed",61,162,0,0,1000,1641,"negative"
9,"owner",60,53,"married","no","freelance",60,51,8000,3000,1450,1970,"negative"
11,"rent",60,29,"married","no","fixed",74,135,0,0,1000,1097,"negative"
2,"parents",60,23,"single","no","fixed",35,106,0,0,820,1097,"negative"
32,"parents",42,53,"married","no","freelance",60,160,0,0,200,829,"negative"
8,"parents",60,28,"single","yes","fixed",35,76,0,0,1300,1550,"positive"
24,"other",60,40,"married","no","fixed",45,115,0,0,1250,1461,"negative"
1,"parents",30,23,"single","no","freelance",35,60,0,0,800,1452,"positive"
15,"rent",48,55,"widow","no","fixed",62,173,0,0,1100,1467,"negative"
24,"owner",48,48,"married","no","fixed",75,90,3000,0,400,975,"negative"
5,"rent",36,48,"married","no","freelance",97,365,0,0,1300,1736,"positive"
1,"other",36,44,"married","yes","fixed",60,154,2500,0,2000,2500,"positive"
4,"rent",60,46,"married","no","freelance",70,100,0,0,2400,2500,"positive"
0,"parents",36,23,"single","no","fixed",35,70,0,0,900,1210,"negative"
2,"other",48,29,"single","no","fixed",35,75,0,0,650,824,"negative"
25,"owner",60,63,"married","yes","freelance",60,60,47500,3360,1000,1162,"negative"
17,"rent",24,40,"married","yes","fixed",58,128,0,0,700,982,"negative"
14,"parents",48,37,"married","yes","fixed",60,120,0,0,1000,1189,"negative"
15,"owner",36,49,"married","no","fixed",75,113,8000,0,1050,1055,"negative"
16,"rent",60,40,"married","no","freelance",82,71,0,0,2000,2250,"positive"
16,"owner",36,40,"married","yes","fixed",90,120,6000,0,900,1150,"negative"
1,"parents",36,23,"single","no","fixed",35,55,5000,0,775,925,"negative"
15,"owner",36,42,"single","no","fixed",35,90,5000,3000,1000,1243,"negative"
5,"rent",48,28,"married","yes","fixed",60,154,3000,0,825,1661,"negative"
0,"owner",48,39,"married","no","freelance",60,16,3000,0,850,1053,"positive"
1,"owner",36,36,"married","no","freelance",75,416,8000,0,3875,5175,"negative"
13,"parents",48,28,"married","no","fixed",90,105,0,0,1200,1590,"negative"
10,"rent",36,38,"married","no","fixed",66,210,0,0,500,1171,"negative"
2,"owner",60,33,"married","no","fixed",35,146,8000,2000,1000,1844,"negative"
2,"parents",60,30,"separated","no","freelance",35,150,0,0,1500,1671,"negative"
0,"owner",36,36,"married","no","others",45,105,5000,3000,1000,1620,"positive"
13,"owner",60,28,"married","no","fixed",45,148,3500,144,1350,1496,"negative"
0,"priv",48,56,"married","no","others",35,84,4500,50,700,940,"negative"
8,"rent",48,39,"married","no","freelance",66,60,0,0,700,1580,"negative"
4,"owner",36,54,"married","no","freelance",35,80,25000,0,1400,1490,"negative"
15,"parents",60,35,"single","no","fixed",45,226,6000,2200,1350,1609,"negative"
1,"owner",48,29,"married","no","fixed",45,130,4000,0,1000,1777,"negative"
20,"rent",60,47,"married","no","fixed",85,100,8000,0,1250,1250,"positive"
2,"owner",60,35,"married","no","others",60,175,2500,0,1250,1412,"negative"
0,"rent",60,35,"single","no","fixed",51,163,0,0,1000,1353,"negative"
15,"other",36,30,"married","no","fixed",45,131,0,0,250,1341,"negative"
24,"owner",48,39,"married","no","fixed",75,125,6000,200,1000,1409,"negative"
15,"owner",48,57,"married","no","freelance",35,212,65000,0,1300,1852,"negative"
17,"rent",30,45,"married","no","fixed",55,104,0,0,550,575,"negative"
1,"rent",24,24,"single","no","partime",42,65,0,0,750,1192,"positive"
2,"parents",60,23,"single","yes","partime",35,75,0,0,1100,1139,"positive"
0,"parents",60,24,"single","no","fixed",35,126,1500,0,900,1092,"negative"
0,"parents",18,20,"married","no","fixed",35,91,0,0,600,750,"negative"
14,"rent",36,49,"married","no","fixed",70,103,0,0,500,1017,"negative"
2,"parents",60,24,"single","no","fixed",35,100,0,0,1600,1601,"negative"
7,"rent",60,40,"married","yes","freelance",76,164,3000,0,800,1032,"negative"
6,"owner",60,31,"married","no","fixed",45,131,4000,1600,600,1661,"negative"
0,"other",48,39,"married","no","fixed",60,85,0,0,1450,1594,"negative"
2,"priv",60,22,"married","no","partime",35,60,2800,0,1300,1422,"positive"
0,"owner",36,30,"separated","no","freelance",60,48,7000,0,300,365,"positive"
0,"parents",60,21,"single","no","partime",45,312,10000,0,1033,1175,"negative"
0,"parents",24,22,"single","no","partime",35,80,0,0,650,1356,"negative"
0,"rent",18,28,"married","yes","fixed",68,83,0,0,200,300,"positive"
8,"owner",24,32,"married","no","fixed",60,77,4000,0,350,865,"negative"
2,"parents",24,23,"single","no","freelance",35,63,20000,0,600,2143,"negative"
0,"parents",24,36,"married","no","others",90,31,0,0,625,725,"negative"
2,"rent",60,20,"single","no","fixed",46,108,0,0,1200,1300,"positive"
4,"owner",60,25,"married","no","fixed",45,68,4500,1379,725,1460,"negative"
5,"parents",30,24,"married","no","fixed",35,120,0,0,700,1804,"negative"
8,"owner",36,35,"married","yes","fixed",45,213,6000,0,1700,2450,"negative"
10,"parents",48,58,"married","no","others",35,450,2500,0,1200,1505,"negative"
5,"owner",60,32,"married","no","fixed",45,145,13000,0,1500,1850,"negative"
15,"owner",36,56,"married","yes","freelance",35,90,16000,0,800,1300,"positive"
2,"rent",60,53,"widow","no","fixed",46,114,0,0,1050,1348,"negative"
2,"parents",60,26,"single","no","fixed",35,104,10000,0,1400,1490,"negative"
20,"owner",60,40,"married","no","fixed",45,240,8000,0,900,950,"negative"
1,"owner",36,48,"married","no","others",45,45,32000,0,1500,2700,"negative"
10,"parents",60,28,"single","no","fixed",35,70,3500,0,1300,1743,"negative"
0,"owner",60,34,"married","no","fixed",60,85,4000,0,1100,1628,"negative"
11,"owner",60,28,"married","no","fixed",35,82,1500,0,1090,1491,"negative"
2,"rent",24,30,"married","no","partime",53,80,0,0,500,975,"positive"
0,"priv",60,43,"married","no","partime",90,82,4000,0,600,790,"positive"
3,"owner",60,41,"married","no","fixed",75,99,16000,500,1000,3300,"negative"
28,"owner",48,54,"married","no","freelance",75,46,15000,0,900,1300,"negative"
23,"other",54,38,"separated","no","fixed",60,178,0,0,740,989,"negative"
4,"rent",60,30,"married","no","fixed",60,147,5500,2000,1700,1719,"negative"
11,"owner",48,41,"married","yes","freelance",45,280,4000,1300,1000,1350,"negative"
12,"owner",60,45,"married","no","freelance",35,75,4000,0,1000,1100,"negative"
6,"owner",6,29,"married","no","fixed",45,190,5000,0,200,2179,"negative"
0,"owner",6,33,"single","yes","partime",45,240,4500,0,675,1146,"positive"
1,"parents",48,25,"single","no","freelance",35,280,6000,0,1100,1650,"negative"
8,"other",60,41,"married","no","freelance",45,62,0,0,1800,2101,"positive"
12,"owner",48,35,"married","no","fixed",60,90,4500,0,900,1097,"negative"
17,"parents",36,33,"separated","yes","fixed",35,96,0,0,475,475,"negative"
17,"rent",60,44,"married","no","fixed",51,159,0,0,1100,1668,"negative"
1,"owner",48,42,"married","no","fixed",75,155,8000,0,600,1680,"negative"
19,"rent",60,42,"single","no","fixed",43,78,0,0,730,1070,"negative"
0,"rent",24,42,"married","yes","fixed",103,283,0,0,1897,2517,"positive"
10,"owner",54,41,"married","no","fixed",45,130,4500,0,1700,1957,"negative"
16,"other",42,49,"married","yes","fixed",45,80,0,0,700,950,"negative"
0,"rent",36,42,"single","yes","partime",48,129,0,0,525,525,"negative"
5,"owner",60,49,"married","no","fixed",35,122,5000,0,1500,1740,"negative"
10,"owner",30,32,"married","no","freelance",60,65,3000,0,600,1200,"negative"
7,"parents",36,24,"single","no","fixed",35,127,0,0,300,2612,"negative"
3,"other",48,28,"married","no","fixed",35,125,1500,0,1500,1689,"negative"
0,"owner",36,42,"married","no","freelance",60,260,3000,250,1100,1288,"negative"
10,"rent",60,42,"married","no","fixed",76,158,5000,0,1000,1000,"negative"
32,"owner",36,49,"married","no","fixed",75,163,4000,0,400,700,"negative"
14,"owner",48,29,"married","no","fixed",75,131,4000,0,980,2981,"positive"
20,"rent",60,38,"married","no","fixed",74,140,0,0,1500,1600,"negative"
26,"owner",60,41,"married","no","fixed",45,132,0,0,1100,1472,"negative"
10,"priv",60,46,"married","no","fixed",75,66,5500,1700,1250,1525,"negative"
6,"owner",60,33,"married","no","partime",60,140,6000,0,1150,1715,"negative"
2,"owner",60,23,"single","no","fixed",35,150,3000,0,2000,4904,"negative"
24,"owner",48,39,"married","no","fixed",75,110,3000,0,1150,1379,"negative"
2,"priv",48,27,"married","no","others",75,59,2500,2200,1200,1530,"positive"
1,"parents",48,23,"single","no","fixed",35,139,0,0,650,650,"negative"
2,"parents",36,22,"single","no","partime",35,100,25000,0,1400,1850,"negative"
16,"rent",60,35,"single","no","fixed",49,135,0,0,1300,1310,"negative"
5,"owner",48,46,"married","no","fixed",90,137,2000,0,1100,1487,"negative"
1,"rent",60,40,"married","no","fixed",57,120,0,0,1500,1737,"negative"
7,"owner",36,41,"married","no","fixed",75,87,4500,0,2000,2104,"negative"
23,"rent",48,57,"single","yes","fixed",49,142,0,0,1300,1450,"negative"
2,"parents",60,35,"single","no","others",35,65,0,0,1100,1324,"negative"
10,"owner",6,46,"married","no","freelance",45,464,10000,0,1100,2235,"negative"
5,"rent",60,42,"married","yes","freelance",113,83,0,0,1530,1530,"positive"
0,"owner",48,25,"single","no","fixed",35,126,2800,0,1170,1372,"negative"
0,"parents",24,20,"single","no","partime",35,66,0,0,550,550,"positive"
2,"rent",48,24,"single","no","fixed",44,90,0,0,1200,1450,"negative"
10,"other",60,57,"married","no","fixed",60,84,9000,0,1400,1423,"negative"
4,"other",60,37,"married","yes","freelance",60,61,0,0,1420,1450,"negative"
2,"owner",60,31,"married","no","fixed",45,55,4000,800,700,1250,"positive"
43,"other",24,60,"married","no","fixed",60,185,0,0,319,1669,"negative"
8,"parents",48,34,"single","no","fixed",35,85,0,0,1000,1383,"negative"
9,"owner",48,26,"married","no","fixed",35,101,5000,0,500,1997,"negative"
8,"priv",48,25,"single","no","fixed",45,180,1500,0,1100,1200,"negative"
30,"other",48,50,"married","no","fixed",45,220,0,0,600,900,"negative"
2,"owner",48,41,"married","no","fixed",60,142,4000,0,2000,2465,"positive"
5,"parents",24,32,"married","no","fixed",35,91,0,0,450,530,"negative"
2,"rent",60,62,"married","yes","others",41,57,8000,0,1200,1500,"positive"
1,"owner",48,27,"single","yes","fixed",45,62,5000,0,1500,1788,"negative"
10,"owner",48,54,"married","no","freelance",35,27,5000,0,1050,1054,"positive"
22,"other",24,36,"married","no","fixed",45,176,0,0,700,1428,"negative"
7,"owner",60,55,"married","no","fixed",45,124,5000,0,800,982,"negative"
1,"parents",60,19,"single","no","fixed",45,128,9500,2800,1300,1540,"positive"
7,"owner",60,31,"married","no","fixed",60,92,3500,991,1050,1158,"positive"
7,"other",48,55,"married","no","fixed",75,100,6000,0,1200,1700,"negative"
21,"owner",36,37,"married","no","fixed",75,300,7000,3500,1100,1876,"negative"
8,"owner",24,51,"married","no","fixed",45,167,8000,0,250,400,"negative"
25,"owner",60,51,"married","no","fixed",60,222,7000,0,1300,1400,"negative"
0,"rent",60,57,"married","no","others",43,80,0,0,1200,1515,"negative"
5,"rent",48,48,"married","yes","freelance",65,50,0,0,1200,1487,"positive"
13,"parents",60,28,"married","no","fixed",35,138,0,0,1080,1192,"negative"
2,"rent",36,54,"married","no","fixed",54,187,0,0,1200,2050,"negative"
